Label(A_A'_B_X),E_A1,E_A',E_P,E_K,E_H
"0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0",-0.2353448252402301,1.4275821566669045,-0.5386337501615024,-0.4191966677503147,-0.2263375931156139
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0",1.7140831693897167,-0.1192587426847665,0.970991615888142,0.7102621269072424,0.6159175423562295
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0",1.1651359203514733,-0.1386751556473398,-0.1553679481220293,-0.3427401594951694,-0.4257825575631644
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0",-1.327659718752607,-0.1386751556473398,-0.714652615965859,-0.9029321592125016,-0.9147184920107494
"0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1",-0.2241856161120094,-1.8507713031026904,-1.2933456974752575,-1.5574585571749875,-1.635232596455838
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0.6904403320510062,0.5646304694414255,0.8887912756574929,0.9479456856193976,0.8719607665792664
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1",-0.2241856161120094,-1.8507713031026904,0.9385547169245771,0.8719782381846487,0.8012677143693688
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0",-0.1147395265852291,-0.2780418531342548,0.1183645574172897,0.0677992291811756,0.0404410429616116
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0",0.6904403320510062,-0.1520509067993346,-1.552975203465201,-1.8868138496657,-2.0542057788196604
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0",1.2290867726631998,0.9991266439594542,2.2029222050965003,2.267214418681517,2.3199268266677286
"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0",-1.1340903604130854,0.1875205821238911,0.1200434859350725,0.1471901023586924,0.1846022878607204
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0",1.7140831693897167,1.4275821566669045,2.015419468230509,2.049962734243658,2.0279528362388355
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0",-0.2327696231337175,-2.038031819230619,0.6087459988913102,0.58511689697718,0.594665808685692
"0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0.9719957623630372,-1.6954399994021037,0.7067954243298299,0.5818564915078773,0.5821776765287784
"0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0",0.1887051216321581,0.9999895956466798,1.1507041244316203,1.247576948248302,1.2363805295207817
"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0",-0.2353448252402301,0.1875205821238911,-0.0416709088977735,0.2318519643782489,0.3178820608804127
"0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",-0.2353448252402301,-0.4980945333767519,-1.9089752063758805,-1.9497940153143936,-1.9056627331637404
"0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0",-2.048287108225016,1.4275821566669045,-0.7485669720250727,-0.3575750043804966,-0.4017556834133134
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0",-0.8662693413357874,0.8468156711641571,-0.2098995463796167,0.055518368580136,0.1458233511629355
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0",-0.5164710552011759,-0.4294898742423264,-1.023508306097196,-1.1627321350247597,-1.145858481932572
"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0",0.6256310790371087,1.1208028318582468,1.210541136805402,1.2301881190786883,1.1822652901741555
"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0",-0.2241856161120094,0.9999895956466798,0.5642879717404199,0.8183989083057767,0.8834264785595903
"0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0",0.6904403320510062,0.1875205821238911,0.2998231516192621,0.3254256013472317,0.3218987115741568
"0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0",-0.1327659413308163,0.7152155388622716,-0.4027076973618021,-0.2147692448250451,-0.1456394291776628
"0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0",-0.2241856161120094,1.4672779342792766,0.5183524874938807,0.8450798930629024,0.9706243136201456
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0",1.1651359203514733,-1.3135838778048294,-1.4495532067697765,-1.640001155639497,-1.661888551059776
"0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0",-0.148217153969891,-0.0942331437552277,-0.3730913983081121,-0.4856002591417762,-0.4020478034637679
"0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0",-0.1812655810034682,0.9999895956466798,-0.0475807372803693,0.2352210500298614,0.3194887211579102
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0",0.8213464391320572,-0.8143663267448898,0.5021676165824535,0.4755672732086141,0.4409376321342112
"0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0.9719957623630372,1.3801198138695032,-1.3755460377059074,-1.346292962946493,-1.2197648546974644
"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0",0.972854163065208,-1.3135838778048294,1.2923385341917837,1.2306771798990837,1.0977695655803017
"0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0.972854163065208,0.7152155388622716,0.4262128904379564,0.5714231940061087,0.5999239695938663
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0",1.1651359203514733,-0.4980945333767519,-1.8559210652139424,-2.014132683241965,-1.992568448173841
"0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0",1.351838073073628,-0.2780418531342548,1.5476028260354906,1.2447512635082396,1.1165382788219786
"0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0",-0.2241856161120094,-2.270597298937885,0.6074700132177954,0.6135911047424215,0.6915766354238468
"0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",-0.139633146948183,-0.1611118995152025,-1.1378097595878536,-1.2373410801806333,-0.7072402261757107
"0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",-1.7075020294631973,1.744285425878655,-1.6514947288887003,-1.0805699171983356,-1.1584196441020995
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0",1.3990501116930234,-0.8143663267448898,0.6249980269434482,0.5179525443095473,0.4177871181357221
"0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0",0.1908511233875852,0.9982636922722288,0.6250651840841599,0.6169601903940347,0.6238047837184906
"0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0",0.8213464391320572,-0.1744876506671973,2.016762611044736,1.832113308803093,1.7205695131484866
"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0",0.6256310790371087,-0.1037256123147081,1.2073175940512586,0.9130050070067056,0.782645061152919
"0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0",0.972854163065208,1.4672779342792766,-0.1201104492485886,-0.1327700472720861,0.0408061930246794
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0",-1.7075020294631973,0.1875205821238911,-1.1165209459823664,-0.960152275198762,-0.9058088304718988
"0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0",-0.1722523736306742,0.2129776568970428,0.6814100251409528,0.9576182218449952,1.027149543383018
"0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0",-2.048287108225016,-1.3135838778048294,-2.3589952062824016,-2.236166295701468,-2.451635107462492
"0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0",-0.148217153969891,-1.6954399994021037,0.0925762153841448,0.0604633168752453,-0.060924614545968
"0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0",0.8213464391320572,-0.8143663267448898,0.853600933924764,0.735312908929717,0.6896778550958949
"0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0",-0.8662693413357874,0.9991266439594542,-0.7064594447990786,-0.5527102717182536,-0.4923128990540905
"0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0",0.973712563767379,-1.6954399994021037,-0.6740225458355134,-0.8113691056162557,-0.8394245490061993
"0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0",-0.9632686206810908,-0.1507564792684967,-1.645584900506104,-1.4275313992232816,-1.4574775457545055
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0",-0.5164710552011759,1.2567177225962596,0.7826829933336158,1.1079229139798428,1.0946292750379198
"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0",-0.1241819343091082,0.6500626864767479,-0.4680515952739113,-0.1744488971880034,-0.1606105817634363
"0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0",-0.1812655810034682,0.9999895956466798,0.1270949857097608,0.3992737852269348,0.4710259973309855
"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1",-0.1147395265852291,-1.8507713031026904,-0.4546201671316482,-0.6432408635825541,-0.7059256859486671
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0",0.8213464391320572,1.2567177225962596,1.1891180089184927,1.2524675564522554,1.2437565607947485
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0",-0.139633146948183,-0.1744876506671973,-1.01504650636757,-1.1166517377252838,-1.1363645802928133
"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0",0.973712563767379,0.8468156711641571,0.7730795222118977,0.95055400999484,0.9785845849950204
"0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0",1.7140831693897167,-0.9472608865776136,1.5453866403920176,1.1472651399760934,0.9560183110974392
"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1",-1.8620141558539465,-0.8143663267448898,-1.8151566808021744,-1.57924893372816,-1.5652698443720765
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0",0.1655283026735457,-2.906592692423064,0.2336733680186171,0.076330623492517,0.0293404810443549
"0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0",0.0749670285945236,-1.6954399994021037,-0.0892181645213843,-0.2975292036541745,-0.346910143940552
"0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0",0.1887051216321581,0.2164294636459447,1.4832662852340512,1.7110435857096584,1.7841056241222577
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0",-0.139633146948183,-0.2042594838764763,0.7394337947155287,0.7747638151082777,0.7684042086932806
"0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0",1.1651359203514733,-2.270597298937885,-0.0315973377910759,-0.4595170153873557,-0.5685562322226169
"0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0",1.351838073073628,-0.1123551291869627,0.6656952542145051,0.6122326024635458,0.5093667539530888
"0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0",-0.148217153969891,-0.1744876506671973,-0.9672306221811136,-1.0559538559051012,-1.0588067068972444
"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0",0.8213464391320572,-0.2042594838764763,1.8877537437383003,1.7457125638665754,1.6533819015440387
"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0",-0.1945707918871159,0.9999895956466798,0.6920208533733407,0.9141461489209614,0.9690906833552612
"0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0.1908511233875852,-1.118988272335484,-0.0805548933696248,-0.2354728195551163,-0.3148499684032127
"1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0.6256310790371087,-0.2128890007487309,1.1978484372109637,0.9812018214062834,0.8235418682164956
"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0",-0.1241819343091082,-0.2154778558104074,-1.1542632590621251,-1.1915323833369322,-1.192086479916937
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0",-0.139633146948183,0.5646304694414255,-1.258894084290354,-1.0767117707263276,-1.1275279487665764
"0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0",1.3990501116930234,-0.8143663267448898,1.0333805996089536,0.8746409026512454,0.9561643711226664
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0",-0.8662693413357874,0.0964791791216031,-0.8070608415846275,-0.5512974293482227,-0.4714993454592346
"0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",-0.1709647725774183,-0.0942331437552277,-1.246805798962317,-1.5179533109052723,-1.6720397228130577
